SPORTS,"A sloppy handoff contributes to the United States losing to Britain by a hundredth of a second Saturday in the 400-meter relay. The U.S. men and women sweep the 1,600 relay."
SPORTS,"Danny Mills insisted on Friday that under-fire manager Kevin Keegan had the backing of the Manchester City dressing room. The England defender, who in midweek rubbished reports he had clashed with Keegan in "
BUSINESS,Financial companies were under scrutiny Friday after Sen. John Kerry vowed to push for legislation that would curb credit card fees and protect homebuyers from unfair lending practices.
SCI_TECH,"deeper than most quakes. Some began just before a relatively large quake last September, they report in this week #39;s issue of the."
SCI_TECH,"roundup Plus: TI touts combo chip with VoIP, Wi-Fi...ContextWeb nabs \$3 million...Macromedia taps into AIM."
BUSINESS,"Salton Inc., the maker of George Foreman grills and other household appliances, posted a wider quarterly loss for the three months ended July 3, hurt by charges from cutting staff and closing US facilities despite a rise in revenue."
SCI_TECH,"Intel Corp.'s Pentium M mobile processor is finally starting to gain ground against older mobile technologies in the eyes of U.S. consumers, 18 months after it was introduced to rave reviews, according to recent data from Current Analysis Inc."
SPORTS,"PROS Home security Rick Karbowski is a longtime golf standout from the Worcester area, so it was fitting that he stormed from behind to win last year's New England Open on a course he knew so well -- Pleasant Valley CC in Sutton. Now that it's time to try and defend the title, you can imagine that he's smiling at ..."
SCI_TECH,"TechWeb - The creators of the Globus Toolkit, an open source grid infrastructure software, have formed a new company, Univa, to provide commercial software, services and support for Globus software."
BUSINESS," NEW YORK (Reuters) - Stocks fell slightly on Monday after a  meeting of rich and developing nations offered no resolution to  arrest the dollar's fall, adding to worries about the U.S.  economy and foreigners' appetite for U.S. stocks."
SPORTS,"Robin Soderling of Sweden beat fourth-seeded countryman Joachim Johansson 6-3, 6-4 in a quarterfinal match Friday at the Lyon Open."
SPORTS,"Athens, Greece (Sports Network) - The Olympic diving competition came to a close Saturday night with the men #39;s 10-meter platform final, and China increased its medal take to nine with a gold and bronze medal."
WORLD,"Brazil successfully launched its first rocket into space, 14 months after a devastating accident that killed 21 space agency employees and damaged the reputation of the country's space program."
BUSINESS,"MOSCOW : The Russian state will maintain some restrictions on foreign ownership in gas giant Gazprom after the liberalisation of its shareholding structure, a top minister said."
WORLD,"AP - Thousands of abortion-rights activists marched across the Brooklyn Bridge and demonstrators rang handbells at the World Trade Center site Saturday, the latest in a growing procession of protests leading up to the Republican National Convention."
WORLD,Sri Lanka #39;s army has closed off entry points to areas controlled by Tamil Tiger rebels for the first day since a 2002 ceasefire after Red Cross officials said they feared for their safety amid sporadic violence.
WORLD,"Unidentified gunmen shot dead two elderly Buddhist men in Thailand #39;s largely Muslim south hours before a trip to the troubled region by Prime Minister Thaksin Shinawatra on Sunday, police said."
WORLD,"AP - Russian artillery strikes killed 12 rebels Tuesday outside Chechnya's capital Grozny, the Interfax news agency said, citing a military spokesman."
WORLD," UNITED NATIONS (Reuters) - The United Nations no longer  objects to American soldiers to guard its staff in Iraq after  the search for separate contingents from around the world  failed, diplomats and U.N. sources said on Wednesday."
SCI_TECH,"Vodafone spent billions on acquiring 3G licenses throughout Europe and in Japan four years ago, but as it repeatedly delayed the launch date of high-speed services, investors started to wonder "
WORLD,Reuters - A general strike in Nigeria which has\raised fears over oil supplies was set to enter a fourth day\after a court rebuffed a government request to declare it\illegal on Wednesday.
SPORTS,Greek anti-war organizations and trade unions staged a big demonstration in downtown Athens Friday night to protest the planned visit to Greece by US Secretary of State 
WORLD,"Camp Dogwood is the less than exotic name for the Black Watch battlegroup #39;s new home, south west of Baghdad. It is a sprawling old Iraqi factory complex, with a 26 mile perimeter."
WORLD,"The armed uprising against Israel is a mistake and must end, interim Palestinian leader Mahmoud Abbas said in an interview published Tuesday, signaling his determination to change direction after Yasser Arafat's death."
BUSINESS,"US shoppers are starting to get into the holiday spirit, with indices on Tuesday showing sales picking up with only 10 shopping days until Christmas."
WORLD,"The Arab world needs a revolutionary vision, like that of Dubai, to achieve lasting peace, security and prosperity in the Middle East, said former US President Bill Clinton."
BUSINESS,Anglo-Irish oil company Aminex signs a 20-year agreement to develop North Korea's oil industry.
SPORTS,"MONTREAL (CP) - The Montreal Expos will probably leave the city after this season and the league will overcome any remaining hurdles that could keep the franchise in town, team President Tony Tavares said Tuesday."
BUSINESS," quot;Compared to iTunes, Microsoft #39;s music store currently offers only half the songs and is missing many features, but its biggest problem may be that its downloaded songs do not play on iPod, iPod "
BUSINESS,"Fidelity Investments hasn #39;t given up its opposition to a rule that requires the boards of mutual funds to have an independent chair, and the senior US senator from New Hampshire is backing that effort."
SPORTS, LAUSANNE (Reuters) - American gymnast Paul Hamm will keep  his Olympic all-round gold medal after the Court of Arbitration  for Sport (CAS) rejected Thursday an appeal from South Korea's  Yang Tae-young.
SPORTS,The Detroit Tigers #39; young right-hander has been going through a rough stretch. His 21-year-old brain was being overloaded with too many thoughts about mechanics.
WORLD,"In a separate incident in Baghdad, four oil workers from a Saudi Arabian firm - including an American and a Nepalese - were grabbed at gunpoint from their office."
SPORTS,"TALLADEGA, Ala. - Dale Earnhardt Jr. was nearly perfect on the racetrack. His only slipup Sunday came during a postrace television interview."
SPORTS,"When hunter Jim Mick went into the forest to bag himself a deer, he never expected to come out empty-handed -- and badly bruised. The 69-year-old bowhunter was treated for injuries "
BUSINESS," LOS ANGELES (Reuters) - Film and television studio  Metro-Goldwyn-Mayer Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MGM.N target=/stocks/quickinfo/fullquote""&gt;MGM.N&lt;/A&gt; on Monday said it agreed in  principle to be acquired by a consortium led by Sony Corp. of  America for \$12 a share in cash, plus assumed debt."
BUSINESS,"Crude futures sold off sharply for a second day in row Thursday, briefly dipping below \$43 a barrel, as traders focused on rising fuel supplies and the lack of cold weather."
WORLD," BAGHDAD (Reuters) - Gunmen attacked a bus carrying Baghdad  airport employees to work on Thursday, killing at least four  people and wounding several others, including the driver, an  airport employee said."
WORLD,Olympics organisers order tighter security after a man leaps into the pool during a synchronised diving final.
SCI_TECH,KDE'S developers unveil plans to make things easier for people with disabilities through their Linux desktop software.
SPORTS," Cricket-Herath strikes as Pakistan face massive defeat October 24, 2004 07:51:54 FAISALABAD, Pakistan, Oct 24 (Reuters) - Sri Lanka #39;s left-arm spinner Rangana Herath took two wickets in two balls to leave Pakistan facing a huge defeat at lunch on the "
SPORTS,Arsenal manager Arsene Wenger refused to panic after his side were pegged back to a 1-1 draw by Panathinaikos in the Champions League.
WORLD," UNITED NATIONS (Reuters) - The Bush administration on  Friday urged quick U.N. action on a global treaty to ban all  cloning of human embryos, including for medical research, but  diplomats said the measure would go nowhere before the Nov. 2  U.S. elections."
SCI_TECH,A  quot;landmark agreement quot; with Microsoft to renew the NHS #39; license for desktop software would save an estimated \$608 million.
SPORTS,"Tewksbury Redmen fans were seeing red yesterday after watching their team get clawed by the ferocious Wilmington Wildcats, 19-8."
BUSINESS, NEW YORK (Reuters) - U.S. Treasury prices slid on Wednesday  as a major retreat in oil markets removed a key impetus for the  recent rally in bonds.
SPORTS,"Wasted chances, edgy crowd, gradual retreat into defence, late panic, strange negative substitution, two points wasted. A pessimistic Liverpool supporter turned around at half-time and said:  quot;It can #39;t get any worse than this."
SPORTS,Cleveland Browns running back Lee Suggs did not practice today and is listed as doubtful for Sunday #39;s season opener against the Baltimore Ravens.
SCI_TECH,"After a 13-month journey, a tiny spacecraft the size of a washing machine, driven by  quot;Star Trek quot; technology, will begin to orbit the moon on Monday night."
WORLD,"Myanmar #39;s military junta has confirmed a constitution-forming National Convention will restart at the end of the rainy season in November, despite political turmoil sparked by the purge of Prime Minister Khin Nyunt."
SCI_TECH,"Rising temperatures in the Arctic will likely increase the region #39;s biodiversity as new species are drawn to the extreme north, but in a dramatic paradox many animals unique to the region, such as polar bears, risk extinction."
SPORTS,"AP - After five mediocre starts, Esteban Loaiza lost his job in the New York Yankees' rotation on Saturday and was sent to the bullpen. Loaiza failed to make it out of the fifth inning in Friday's 8-7 victory over Toronto."
SCI_TECH,The chipmaker appears to have met its most recent deadline for production of the smaller-featured chips.
BUSINESS,"By George Chamberlin , Daily Transcript Financial Correspondent. Stocks moved modestly higher Monday. Investors are likely to do little trading this week because of the Thanksgiving holiday."
BUSINESS,"WASHINGTON, DC - Investors in Fannie Mae and Freddie Mac are feeling some pain in the wake of Fannie #39;s recent accounting problems."
SPORTS,"Stefan Koubek beat French Open champion Gaston Gaudio 6-1, 1-6, 6-3 Thursday to reach the quarterfinals of the Swiss Indoors. Second-seeded Tim Henman struggled to get through to the quarterfinals for the "
SCI_TECH," LONDON (Reuters) - European planemaker Airbus reported  progress on Wednesday in plans to allow passengers to use  mobile phones in flight, beginning in 2006."
WORLD," DUBAI (Reuters) - Ayman al-Zawahri, the number two figure  in al Qaeda, appeared in a new videotape aired on Al Jazeera on  Thursday, ridiculing U.S. forces which he said were ""hiding in  their trenches"" in Afghanistan."
SCI_TECH,"Alternative Web browsers Mozilla and FireFox experienced another month of growth at the expense of Microsoft #39;s dominant Internet Explorer, according to an online study."
SCI_TECH,&lt;strong&gt;Feature&lt;/strong&gt; From hell to hell and maybe heaven
WORLD,I ran has agreed to suspend its nuclear programs while it continues negotiations with European nations on the future of those efforts.
BUSINESS,"UNI New Delhi Sept 22: India is well positioned to benefit from the upswing expected in global Foreign Direct Investment (FDI) flows in 2004, a flagship UNCTAD report released here today said."
BUSINESS,"WASHINGTON - The first full test in nearly two years of a multibillion-dollar US anti-missile shield failed Wednesday when one missile launched but a second shut down before leaving the ground, the Pentagon says."
WORLD,"AFP - North Korea has warned that South Korea's uranium enrichment experiment could fuel an arms race in northeast Asia, accusing the United States of practising  quot;double standards. quot;"
BUSINESS, #39;The ongoing stimulus of lower-than-expected mortgage interest rates was the primary driver of strong home sales in October. #39;.
BUSINESS,"Reuters - Asian shares shrugged off record oil\prices on Wednesday to hit five-month highs as key technology\issues cheered resilience in their U.S. peers, but concern\about the impact of high energy costs on firms' profits capped\gains."
SCI_TECH,"Intel dips into its coffers and lends its weight to a wireless broadband service provider. During the CTIA IT  amp; Entertainment conference in San Francisco, Intel and Clearwire announced that they have partnered "
SPORTS,"EAST RUTHERFORD, NJ (Ticker) -- An NHL lockout did not stop general manager Lou Lamoriello from conducting some business. The New Jersey Devils signed left wing Dean McAmmond to an American Hockey League contract with Albany on Tuesday."
WORLD,"AP - Italian police raided scores of homes in the Naples area Tuesday and arrested 52 suspected mobsters, the largest single offensive in the state's bid to end a bloody organized crime war that has terrified this southern Italian city."
WORLD,"The dance troupe at the Outspan Hotel at the foot of Mount Kenya lost both its audience and its rhythm on Friday, when it was upstaged by tearful eco-warrior Wangari Maathai, delighted at being named this year #39;s winner of the Nobel Peace Prize."
BUSINESS,"The head of the aeronautics division of defense contractor Lockheed Martin Corp. will retire next year, the company announced Friday. The division makes fighter jets and other planes for the United States and foreign armies."
BUSINESS, LONDON (Reuters) - The dollar paused on Tuesday after a  steep rally in the previous session as investors waited to see  if forthcoming data would reinforce the Federal Reserve's  optimism in the U.S. recovery.
WORLD,"ISN SECURITY WATCH (12/10/2004) - Relations between Canada and Britain were strained after an electrical fire broke out last Tuesday on board a submarine purchased by Ottawa from the British Royal Navy, killing one crewmember and seriously injuring two "
BUSINESS," NEW YORK (Reuters) - Eli Lilly and Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LLY.N target=/stocks/quickinfo/fullquote""&gt;LLY.N&lt;/A&gt; on Thursday  said it expects earnings in 2005 to rise to between \$3.05 and  \$3.15 per share before special items as growing sales of newer  medicines more than offset disappointing sales of its  top-selling schizophrenia drug."
SCI_TECH,"HONG KONG (Dow Jones)--Nokia Corp. (NOK), the world #39;s largest mobile phone maker, expects to launch more than 10 handset models operating on code division multiple access technology in 2005, a senior executive said Tuesday."
SCI_TECH,"For 250 years, the cryptic inscription has exercised the minds of Britain #39;s finest theologians, historians and scientists, including Charles Darwin, Josiah Wedgwood "
WORLD,AP - A federal judge Tuesday left it up to the voters to decide on Election Day whether to change the way Colorado distributes its electoral votes for president.
SPORTS,"Ron Siler had just taken a beating, and now it seemed like the whole US boxing team was down for the count. Fighters weren #39;t following directions, medal hopes were slipping "
WORLD,"Dutch police say they have raided a suspected paramilitary training ground for Kurdish militants in the southern Netherlands, arresting 29 people."
BUSINESS,"JAKARTA The Organization of Petroleum Exporting Countries has called on the United States to dip into its strategic petroleum reserve to help deflate oil prices, the cartel #39;s president said Wednesday."
BUSINESS,"TXU Corp., the largest power company in Texas, more than quadrupled its dividend, restoring it to 94 percent of what it was about two years ago."
SCI_TECH,"Yahoo Inc. in November will close PayDirect, its online payments service that aimed to compete with eBay Inc. #39;s PayPal, the company said on Friday."
SCI_TECH,German scientists are working on tiny portable sensors that can spot health problems very early.
WORLD,"She was a young Pitcairner, a teenage girl tending watermelons in an isolated spot on the island where she grew up. Len Brown was old enough to be her father."
SPORTS,"India #39;s batsmen made a less than ideal start to their first innings in Bangalore, losing two wickets for just 34 runs after Australia finished strongly to build a commanding lead."
BUSINESS,"The average weekly retail price for\U.S. gasoline topped \$2 a gallon to reach the third-highest\level ever recorded by the government, the Energy Department\said on Monday."
BUSINESS,The European Union and its allies got the go-ahead on Tuesday to slap potentially heavy sanctions on US goods in a row that could stir trade tensions ahead of the US elections.
SCI_TECH," quot;80 of Americans could correctly name the first President Bush #39;s pet dog Millie, but only 15 knew that both President Bush and the challenger, Bill Clinton, favoured the death penalty quot; Link."
WORLD,Secretary of State Colin Powell on Saturday said Middle Eastern economic and political reform would help defeat terrorism but many Arabs dismissed 
SPORTS,"AP - Jerry McMorris was ousted from the Colorado Rockies' board of directors and management, ending a 12-year relationship between the team and the man who controlled the franchise during its first decade."
BUSINESS,"The fifth summit meeting between the European Union (EU) and India, held on Monday in The Hague, decided to start forging a strategic partnership between the EU and India."
WORLD,"In his olive nylon bomber jacket, olive fatigue pants and black combat boots, Al-Aqsa Martyr #39;s Brigades member Abu Said sees himself as a soldier, fighting Israeli occupation of Palestinian land."
BUSINESS,HAVE YOU ever been stuck within earshot of a loudmouth with a cell phone on a BART train or Muni bus? Just imagine the annoyance of having to sit near a chronic caller on a five-hour flight from San Francisco to New York.
SPORTS,One of the latest additions to St. Louis power-filled lineup helped turn home plate into a launching pad Tuesday at Busch Stadium.
WORLD,"With a third hurricane bearing down on Florida, thousands spent the weekend uncertain whether, when or where to flee."
SCI_TECH,"Bill designed to clarify rules for advertising via fax could expose consumers to a flood of unwanted solicitations. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/b&gt;&lt;/font&gt;"
SPORTS,AP - Georgia's depth and defense kept the Bulldogs unbeaten.
SPORTS,BASEBALL Arizona (NL): Signed 3B Troy Glaus to a four-year contract. Atlanta (NL): Signed 1B Julio Franco. Chicago (AL): Signed OF Jermaine Dye. Los Angeles (NL): Signed 2B Jeff Kent. New York (AL): Named Neil Allen bullpen coach and Rich Monteleone special pitching instructor. San Diego (NL): Signed OF Eric Young; designated P Mike Bynum for assignment.
BUSINESS,"For those sinking in a flood of unpaid loans, don #39;t lose hope. Many people have gone before you and made it out. Simply put, there are debt-defying actions you can take."
BUSINESS,THE US Federal Trade Commission has filed America #39;s first case against software companies accused of infecting computers with intrusive spyware and then trying to sell people the solution.
SPORTS,Colin Montgomerie has been walking around like a man who has already received the nod over his selection for the Ryder Cup team. The players all say that they want him in the team.
WORLD,"ISLAMABAD, Pakistan Oct. 10, 2004 - A bomb exploded Sunday at a Shiite mosque in the eastern city of Lahore, killing at least four people and injuring others, officials said."
SPORTS, ATHENS (Reuters) - Athanasia Tsoumeleka won Greece's first  athletics gold of the Olympic Games Monday with an upset  victory in the women's 20km walk.
SPORTS,The Italian team Lazio was ordered Friday to play its next European game without fans as punishment for a game last month marked by racial taunts from the stands.
WORLD,AFP - The Dutch police said they had arrested a man suspected of aiding former Iraqi leader Saddam Hussein in committing war crimes and genocide by supplying him with the materials to make chemical weapons used in attacks in the 1980s.
SCI_TECH,"Google Books and GMail Plans\\Google has not had anything big for us since it went public some time ago. Now, it is back with some news that could worry biggies like Amazon and Barnes and Noble. It has decided to get into book selling business. The service is called Google ..."
WORLD,"The alliance between Britain and America is stronger than ever, President George W Bush has said following two days of talks with Tony Blair."
BUSINESS,Shares in Alitalia rose on Monday after staff agreed job and pay cuts last week to keep the beleaguered airline flying. The firm #39;s chief executive was holding a final meeting with unions in Rome on Monday 
SPORTS,"Just a week after releasing their all-time sack leader, Tony Brackens , the Jacksonville Jaguars yesterday cut three-time Pro Bowler Hugh Douglas , leaving them without their starting defensive ends from last season."
SCI_TECH,"Beijing, Sept 30. (PTI): A 22-year-old university information technology student and another college student in east China #39;s Zhejiang province have been sentenced by Chinese courts for operating pornographic "
SPORTS,"AP - Olli Jokinen of the Florida Panthers scored twice and teammate Ville Peltonen added two goals and an assist, leading Finland to a 4-2 victory over Germany in a World Cup of Hockey exhibition game Thursday."
WORLD,U.S. and Iraqi forces scoured Samarra for holdouts today after reclaiming control of the city from Sunni militants in fierce fighting that won praise for Iraqi troops.
WORLD,WASHINGTON - The FBI is investigating whether a Pentagon analyst fed to Israel secret materials about White House deliberations on Iran. The investigation could strain U.S.-Israeli relations and muddy the Bush administration's Middle East policy...
SPORTS,"If the Rolling Stones were hired to write the theme song for this year's Red Sox, the group might overhaul one of their classics. Instead of  quot;Satisfaction, quot; they could go with  quot;Separation. quot; That's because no matter how hard they try, the Sox can't get no separation in their quest for the top spot in the wild-card race."
BUSINESS,"Videsh Sanchar Nigam Ltd., India #39;s top phone and broadband provider, on Monday said it plans to buy Tyco International Ltd. #39;s undersea fiber-optic network for \$130 million, a move an analyst said could spawn a number of similar deals involving foreign "
BUSINESS,"High oil prices will probably brake US growth but will not derail the economy provided they do not rise sharply from current levels, top Federal Reserve policymakers said on Tuesday."
BUSINESS,"Regulators are apparently not basking in the spirit of holiday giving, at least where Wall Street is concerned."
BUSINESS,"Millionaire celebrity homemaker Martha Stewart had hoped to spend her prison time closer to her family and attorneys or in Florida, but instead will be incarcerated at a remote West Virginia prison camp."
BUSINESS,"HOUSTONMerrill Lynch  amp; Co. drafted a letter in mid-June, 2000, instructing Enron Corp. to wire \$7.5 million (US) to a specified account by the end of that month to buy out the brokerage #39;s \$7 million investment in three barges."
SPORTS,"AP - Mississippi State will find out if it can win with its star player. On Friday night in Birmingham, Ala., the 12th-ranked Bulldogs struggled offensively in their second game without preseason All-America Lawrence Roberts, a 55-48 victory over Birmingham-Southern in the quarterfinals of the Coaches vs. Cancer Classic."
BUSINESS," LONDON (Reuters) - The dollar lost ground on Friday after a  stronger than expected German business sentiment survey boosted  the euro, but thin pre-holiday trade made moves erratic."
WORLD,"MOSCOW - Russia offered more than \$10 million for information that helps ""neutralize"" two well-known rebel leaders from breakaway Chechnya accused of planning the school hostage standoff that killed at least 326 people last week, news agencies reported Wednesday.    The reports of the reward came a day after Russians got a horrific glimpse of the drama from video footage filmed by the militants who captured the school in southern Russia..."
BUSINESS,"United Airlines said today that it would cut 68 airplanes from its fleet, shift more responsibility for domestic routes to its regional carrier, and expand international flying."
BUSINESS," NEW YORK (Reuters) - U.S. consumer sentiment deteriorated  in October as rising energy costs and persistent job worries  made Americans less optimistic about the future, according to a  survey released on Friday."
BUSINESS,"Cellular industry arch-rivals Nextel Communications Inc. and Verizon Wireless reached an accord yesterday, with Verizon Wireless agreeing not to sue to block regulators from giving Nextel control of airwaves worth billions of dollars."
BUSINESS,"Now that the Thanksgiving feast is over, many people are getting ready to deck the halls and put up their Christmas tree. Some Christmas tree farmers are working even harder to compete with artificial trees."
SCI_TECH,"Germany's high-tech truck toll system, which relies on GPS technology and GSM wireless networks, began operation on Saturday without a glitch."
SCI_TECH,"Reuters - Burning of the Amazon and\other forests accounts for three quarters of Brazil's\greenhouse gas emissions and has made the country one of the\world's leading polluters, a long-delayed government report\showed on Wednesday."
SPORTS,Arsenal captain Patrick Vieira could miss the Gunners #39; highly anticipated game against Manchester United this weekend. The French midfielder twisted his ankle during Saturday #39;s 3-1 win over Aston Villa.
WORLD,The Millennium Stadium is trying to stage a 'Live Aid' style concert to raise more than 1m for the Tsunami disaster appeal.
BUSINESS,GENEVA - The European Union (EU) and its allies got the go-ahead from the World Trade Organisation (WTO) yesterday to slap potentially heavy sanctions on US goods in response to the latter #39;s illegal anti-dumping rules.
BUSINESS,"Travel company Cendant, the owner of Avis and Budget car hire firms, is in advanced talks to buy travel website Orbitz for \$1bn. Orbitz was started by five US airlines in 2000 and floated on Nasdaq for \$300m in December 2003."
SCI_TECH,"Ziff Davis - Airbus makes it possible to make in-flight cell phone calls. Is it a real technology advancement, or does it work like my anti-lion powder?"
SCI_TECH,"Reuters - The World Bank on Tuesday chastised\rich countries for not giving enough to fund global\environmental protection and warned that overall progress in\meeting global environmental targets was ""alarmingly slow."""
SCI_TECH,"Apple introduced the iPod U2 Special Edition as part of a partnership between Apple, U2 and Universal Music Group (UMG) to create innovative new products together for the new digital music era."
BUSINESS,"NEW YORK - Nasdaq plans to list itself on its own National Market by the end of the year, President and Chief Executive Robert Greifeld said Wednesday."
WORLD," LIMA, Peru (Reuters) - Five Peruvian police officers died  in a shootout on Sunday with an armed group who took 10  hostages in the siege of a police station in southern Peru on  New Year's Day, RPP radio reported."
SCI_TECH,"SpaceShipOne, the world #39;s first privately built manned spacecraft, blasted into space for the second time in less than a week on Monday to claim the \$10 million Ansari X Prize."
SCI_TECH,"BearingPoint won a \$229 million contract to build an ERP-like system to manage the Department of Homeland Security's financial resources and assets, which were inherited from 22 different agencies."
SPORTS,"In a regular-season finale that resembled an exhibition game and was about as meaningful, Jason Schmidt pitched six dominant innings, Ray Durham and Pedro Feliz hit first-inning homers and the San Francisco Giants beat the Los Angeles Dodgers 10-0 on "
BUSINESS,"Reuters - Metro-Goldwyn-Mayer Inc. \has restricted its employees' ability to trade shares in the\company, and could announce as early as next week a deal to be\acquired for up to  #36;5 billion, sources close to the company and\its talks with possible bidders said on Tuesday."
BUSINESS,"  LONDON/NEW YORK (Reuters) - Advertising spending will grow  robustly in 2005 despite the absence of events like the  Olympics, media buying agencies Universal McCann and Zenith  Optimedia said on Monday as they raised their forecasts."
BUSINESS,"NEW YORK (CNN/Money) - It hasn #39;t exactly been a summer of fun for retailers this year -- but at least merchants can look forward to a little holiday cheer, an industry group said Wednesday."
WORLD,"NEW ORLEANS - With 135-mph Hurricane Ivan closing in with frightening intensity, this flood-prone city scrambled Wednesday to get people out of harm's way, putting the frail and elderly in the cavernous Louisiana Superdome and urging others to move to higher floors in tall buildings.    Along some 300 miles of threatened coastline from Louisiana to the Florida Panhandle, the churning surf, ominous clouds, swaying traffic lights and escalating winds were all the reminders some people needed to take cover from the storm..."
SPORTS,Sir Alex Ferguson is not easily won over but Gabriel Heinze may just have bucked the trend at Manchester United. The 6.9million Argentina defender had a debut to remember after only linking up with his new team-mates four days before the game.
SCI_TECH,"Like Fred Astaire and Ginger Rogers gliding across the silver screen, the planets Venus and Jupiter dance cheek-to-cheek through our morning skies Thursday and Friday."
SPORTS,"Barcelona coach Frank Rijkaard has told his players they can #39;t afford to relax, despite last night #39;s stunning 3-0 win over Real Madrid."
BUSINESS,Cuty Furberg has been removed from the FDA advisory panel meeting on arthritic drugs such as Vioxx (COX-2 drugs) because of his criticism of the entire class of medications made last week.
BUSINESS,"Poverty can be quite educational. When you've got only so much money to spend, you'll think carefully about the goods you're buying."
SPORTS,A perfect indicator of how much respect the new-look Philadelphia Eagles offense commands these days was provided by the Detroit Lions in the third quarter of the Eagles #39; 30-13 win Sunday.
BUSINESS,"Staff at three VW factories start a series of warning strikes, as the carmaker continues talks over cost-cutting plans."
WORLD,"Moscow, Oct. 6. (UNI): The new President of war-torn Russian republic of Chechnya, Alu Alkhanov took the oath of office in Grozny, the Chechen capital, amid very tight security throughout the region."
WORLD,"AP - Former Rep. Frank Ballance pleaded guilty Tuesday to a charge that he used a charitable foundation to bilk the government and funnel money to his law firm, church and family."
WORLD,"THE former Yugoslav president Slobodan Milosevic blasted a decision to impose defence lawyers on him as  quot;legal fiction quot; yesterday, as his first witness began her testimony at his war crimes trial."
SPORTS,"Israel has celebrated its first Olympic gold medal, saying Gal Fridman #39;s win gave pride and joy to Jewish people around the world."
BUSINESS,Hutchison Whampoa said it will offer 1.155 billion shares or 25 percent of the unit #39;s 4.5 billion shares. The price range of \$0.
SPORTS,IT IS doubtful whether Alex McLeish had much time eight weeks ago to dwell on John Donnes famous meditation that No man is an Island.
SPORTS,Reuters - Albert Pujols homered for the fifth\time in the last four games and drove in five runs as the St\Louis Cardinals routed the Cincinnati Reds 10-5 in National\League play at Busch Stadium on Monday.
BUSINESS,"Southwest Airlines #39; package of \$117 million in cash, loan payoffs and preferred stock purchases was selected as the winning bid at the bankruptcy court-approved auction for certain ATA Airlines Inc."
BUSINESS,"Indian-born billionaire Lakshmi Mittal, who made a fortune buying mills from Algeria to Mexico, agreed to acquire Wilbur Ross #39;s International Steel Group Inc."
SCI_TECH,Internet auction house eBay Inc. said on Wednesday it would limit the use of racial slurs after US city officials complained the offensive terms were being used to advertise lawn jockeys and other antiques.
SPORTS,"Paul Broadhurst fired a six-under-par 65 to claim a one-shot lead at the halfway stage of the Madrid Open. The Englishman had seven birdies to end the second round on 10 under, one ahead of Miguel Angel Jimenez, Darren Fichardt and Johan Edfors."
SPORTS,"For the first six games of the season, Curtis Martin single-handedly shouldered the running burden for the New York Jets. Martin hardly ever took a break in games, while his seldom-used backup fidgeted impatiently on the sideline."
WORLD,Cambodia races to pass laws to decide the sucession after King Sihanouk's abdication announcement.
SCI_TECH,Britain #39;s leading academic institution is backing an international campaign to stop the US securing an international ban on all forms of human cloning.
BUSINESS,"SAN FRANCISCO (CBS.MW ) -- A jury has ordered Texaco to pay \$15 million to finish the cleanup of a 1955 gas pipeline spill in a small town in Montana, and to pay \$25 in punitive damages, according to published reports. "
WORLD,"TONY EASTLEY: As thousands of Australians prepare to fly out to Indonesia for their Christmas and New Year holidays, the Federal Government has issued a new quite specific warning about the risk of a terrorist attack there."
SPORTS,"AP - Cornerback Derek Ross, who tied for the NFL rookie lead in interceptions two years ago, was signed on Tuesday by the Minnesota Vikings."
SPORTS,The legend of Michael Vick appeared to be on the verge of ballooning yet again as he dropped back to pass in the game #39;s waning moments.
WORLD,Inspectors from the International Atomic Energy Agency (IAEA) left here Sunday after concluding a week-long investigation into South Korea #39;s past controversial nuclear experiments.
SCI_TECH,"Ask Jeeves Introduces Yet Another Desktop Search Tool\\Ask Jeeves yesterday joined Microsoft in introducing a beta desktop search application. Ask Jeeves states that its Desktop Search makes it easy for people to find information on their computers or the Internet. Upon installation of the small (750K) application, Ask Jeeves Desktop ..."
SPORTS," NEW ORLEANS (Sports Network) - New Orleans' Steve Gleason  was fined \$5,000 by the NFL on Wednesday for punching the  Panthers' Kemp Rasmussen during last Sunday's 32-21 loss to  Carolina."
WORLD," KHARTOUM (Reuters) - Sudan on Saturday questioned U.N.  estimates that up to 70,000 people have died from hunger and  disease in its remote Darfur region since a rebellion began 20  months ago."
BUSINESS,"SAN FRANCISCO, Aug. 19 -- The makers of two leading file-sharing programs are not legally liable for copyrighted works swapped online by their users, a federal appeals court ruled Thursday in a blow to the entertainment industry. "
WORLD,"Reuters - High oil prices pose a risk to the\global economy, but the economic outlook for 2005 is still\favorable, the Group of Seven nations said in a statement\following their meeting on Friday."
SPORTS,"International Olympic Committee president Jacques Rogge expressed confidence Monday in Beijing #39;s decision to scale back Olympic construction, saying plans for a frugal Games #39; #39; wouldn #39;t interfere with holding the 2008 Summer Games."
WORLD,"Pakistani cricket star Imran Khan has been robbed by armed men in the country's capital, Islamabad."
